,Trap,Date,Species,TotalMosquitos,Address,Block,Street,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,dist_to_spray,dist_to_ord,dist_to_mdw,station_name,Station,Tmax,Tmin,Tavg,WetBulb,PrecipTotal,ResultSpeed,AvgSpeed
104,T002,2009-09-25,CULEX RESTUANS,1,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,,7.34585247568,11.9134749222,ORD,1,70,60,65,60,0.16,5.4,7.3
105,T002,2011-06-17,CULEX PIPIENS/RESTUANS,14,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,14,0,,7.34585247568,11.9134749222,ORD,1,82,60,71,64,0.0,5.8,6.6
106,T002,2011-06-24,CULEX PIPIENS/RESTUANS,4,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,,7.34585247568,11.9134749222,ORD,1,68,60,64,59,0.0,9.4,9.6
107,T002,2011-06-24,CULEX RESTUANS,5,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,5,0,,7.34585247568,11.9134749222,ORD,1,68,60,64,59,0.0,9.4,9.6
108,T002,2011-06-30,CULEX PIPIENS/RESTUANS,2,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,,7.34585247568,11.9134749222,ORD,1,88,60,74,67,0.0,8.2,9.4
109,T002,2011-06-30,CULEX RESTUANS,33,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,33,0,,7.34585247568,11.9134749222,ORD,1,88,60,74,67,0.0,8.2,9.4
110,T002,2011-07-11,CULEX PIPIENS,4,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,,7.34585247568,11.9134749222,ORD,1,88,71,80,74,0.39,5.5,8.5
111,T002,2011-07-11,CULEX PIPIENS/RESTUANS,24,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,24,0,,7.34585247568,11.9134749222,ORD,1,88,71,80,74,0.39,5.5,8.5
112,T002,2011-07-11,CULEX RESTUANS,18,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,18,0,,7.34585247568,11.9134749222,ORD,1,88,71,80,74,0.39,5.5,8.5
113,T002,2011-07-15,CULEX PIPIENS/RESTUANS,37,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,37,0,,7.34585247568,11.9134749222,ORD,1,87,70,79,66,0.0,5.4,6.7
114,T002,2011-07-15,CULEX RESTUANS,17,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,17,0,,7.34585247568,11.9134749222,ORD,1,87,70,79,66,0.0,5.4,6.7
115,T002,2011-07-25,CULEX PIPIENS/RESTUANS,23,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,23,0,,7.34585247568,11.9134749222,ORD,1,88,73,81,71,0.0,3.4,6.5
116,T002,2011-07-25,CULEX RESTUANS,6,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,6,0,,7.34585247568,11.9134749222,ORD,1,88,73,81,71,0.0,3.4,6.5
117,T002,2011-07-29,CULEX PIPIENS,8,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,8,0,,7.34585247568,11.9134749222,ORD,1,86,71,79,71,0.7,4.3,5.9
118,T002,2011-07-29,CULEX PIPIENS/RESTUANS,29,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,29,0,,7.34585247568,11.9134749222,ORD,1,86,71,79,71,0.7,4.3,5.9
119,T002,2011-07-29,CULEX RESTUANS,7,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,7,0,,7.34585247568,11.9134749222,ORD,1,86,71,79,71,0.7,4.3,5.9
120,T002,2011-08-05,CULEX PIPIENS/RESTUANS,21,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,21,0,,7.34585247568,11.9134749222,ORD,1,83,69,76,71,0.0,4.0,5.5
121,T002,2011-08-05,CULEX RESTUANS,3,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0,,7.34585247568,11.9134749222,ORD,1,83,69,76,71,0.0,4.0,5.5
122,T002,2011-08-12,CULEX PIPIENS/RESTUANS,14,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,14,0,,7.34585247568,11.9134749222,ORD,1,81,60,71,64,0.0,8.3,8.5
123,T002,2011-08-19,CULEX PIPIENS/RESTUANS,1,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,,7.34585247568,11.9134749222,ORD,1,87,64,76,68,0.0,3.3,5.2
124,T002,2011-08-26,CULEX PIPIENS/RESTUANS,28,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,28,0,,7.34585247568,11.9134749222,ORD,1,83,59,71,63,0.0,1.9,3.3
125,T002,2011-08-26,CULEX RESTUANS,11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,11,0,,7.34585247568,11.9134749222,ORD,1,83,59,71,63,0.0,1.9,3.3
126,T002,2011-09-01,CULEX PIPIENS,7,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,7,0,,7.34585247568,11.9134749222,ORD,1,93,71,82,75,0.0,5.2,5.9
127,T002,2011-09-01,CULEX PIPIENS/RESTUANS,15,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,15,0,,7.34585247568,11.9134749222,ORD,1,93,71,82,75,0.0,5.2,5.9
128,T002,2011-09-12,CULEX PIPIENS,1,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,,7.34585247568,11.9134749222,ORD,1,86,64,75,65,0.0,10.5,10.9
129,T002,2011-09-12,CULEX PIPIENS/RESTUANS,4,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,,7.34585247568,11.9134749222,ORD,1,86,64,75,65,0.0,10.5,10.9
130,T002,2011-09-12,CULEX RESTUANS,3,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0,,7.34585247568,11.9134749222,ORD,1,86,64,75,65,0.0,10.5,10.9
131,T002,2011-09-16,CULEX PIPIENS/RESTUANS,2,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,,7.34585247568,11.9134749222,ORD,1,58,46,52,47,0.0,1.4,3.3
132,T002,2011-09-23,CULEX PIPIENS/RESTUANS,13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,13,1,,7.34585247568,11.9134749222,ORD,1,62,48,55,49,0.0,5.9,7.0
133,T002,2011-09-23,CULEX RESTUANS,5,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,5,0,,7.34585247568,11.9134749222,ORD,1,62,48,55,49,0.0,5.9,7.0
134,T002,2011-09-30,CULEX RESTUANS,1,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,,7.34585247568,11.9134749222,ORD,1,57,45,51,47,0.09,14.6,15.0
135,T002,2013-06-07,CULEX RESTUANS,19,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,19,0,,7.34585247568,11.9134749222,ORD,1,68,52,60,52,0.0,9.5,9.9
136,T002,2013-06-14,CULEX PIPIENS/RESTUANS,51,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,25,0,,7.34585247568,11.9134749222,ORD,1,78,56,67,57,0.0,6.6,7.9
138,T002,2013-06-14,CULEX RESTUANS,263,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,47,0,,7.34585247568,11.9134749222,ORD,1,78,56,67,57,0.0,6.6,7.9
144,T002,2013-06-21,CULEX RESTUANS,19,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,19,0,,7.34585247568,11.9134749222,ORD,1,82,68,75,68,0.79,7.4,9.5
145,T002,2013-06-27,CULEX PIPIENS/RESTUANS,10,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,10,0,,7.34585247568,11.9134749222,ORD,1,90,64,77,70,0.92,7.2,7.2
146,T002,2013-06-27,CULEX RESTUANS,9,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,9,0,,7.34585247568,11.9134749222,ORD,1,90,64,77,70,0.92,7.2,7.2
147,T002,2013-07-08,CULEX PIPIENS/RESTUANS,54,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,11,0,,7.34585247568,11.9134749222,ORD,1,86,70,78,74,0.5,7.8,8.4
149,T002,2013-07-08,CULEX RESTUANS,192,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,42,0,,7.34585247568,11.9134749222,ORD,1,86,70,78,74,0.5,7.8,8.4
153,T002,2013-07-12,CULEX PIPIENS/RESTUANS,244,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,,7.34585247568,11.9134749222,ORD,1,83,58,71,61,0.0,4.0,4.8
158,T002,2013-07-12,CULEX RESTUANS,338,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,,7.34585247568,11.9134749222,ORD,1,83,58,71,61,0.0,4.0,4.8
165,T002,2013-07-19,CULEX RESTUANS,34,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,34,0,,7.34585247568,11.9134749222,ORD,1,96,71,84,75,0.58,13.3,14.0
166,T002,2013-07-25,CULEX PIPIENS,4,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,3.17125883494,7.34585247568,11.9134749222,ORD,1,81,57,69,61,0.0,4.1,5.1
167,T002,2013-07-25,CULEX PIPIENS/RESTUANS,3,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0,3.17125883494,7.34585247568,11.9134749222,ORD,1,81,57,69,61,0.0,4.1,5.1
168,T002,2013-07-25,CULEX RESTUANS,21,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,21,0,3.17125883494,7.34585247568,11.9134749222,ORD,1,81,57,69,61,0.0,4.1,5.1
169,T002,2013-08-01,CULEX PIPIENS,7,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,7,0,,7.34585247568,11.9134749222,ORD,1,81,61,71,62,0.0,7.6,7.8
170,T002,2013-08-01,CULEX PIPIENS/RESTUANS,20,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,20,0,,7.34585247568,11.9134749222,ORD,1,81,61,71,62,0.0,7.6,7.8
171,T002,2013-08-01,CULEX RESTUANS,7,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,7,0,,7.34585247568,11.9134749222,ORD,1,81,61,71,62,0.0,7.6,7.8
172,T002,2013-08-08,CULEX PIPIENS,56,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,43,1,4.53493211716,7.34585247568,11.9134749222,ORD,1,78,65,72,62,0.0,8.6,9.3
174,T002,2013-08-08,CULEX PIPIENS/RESTUANS,127,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,27,1,4.53493211716,7.34585247568,11.9134749222,ORD,1,78,65,72,62,0.0,8.6,9.3
177,T002,2013-08-08,CULEX RESTUANS,13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,13,0,4.53493211716,7.34585247568,11.9134749222,ORD,1,78,65,72,62,0.0,8.6,9.3
178,T002,2013-08-15,CULEX PIPIENS,4,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,0.158928331621,7.34585247568,11.9134749222,ORD,1,75,55,65,58,0.0,4.2,4.9
179,T002,2013-08-15,CULEX PIPIENS/RESTUANS,6,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,6,0,0.158928331621,7.34585247568,11.9134749222,ORD,1,75,55,65,58,0.0,4.2,4.9
180,T002,2013-08-15,CULEX RESTUANS,1,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,0.158928331621,7.34585247568,11.9134749222,ORD,1,75,55,65,58,0.0,4.2,4.9
181,T002,2013-08-22,CULEX PIPIENS,12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,12,1,5.68806350677,7.34585247568,11.9134749222,ORD,1,78,68,73,69,0.23,1.5,7.0
182,T002,2013-08-22,CULEX PIPIENS/RESTUANS,34,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,34,1,5.68806350677,7.34585247568,11.9134749222,ORD,1,78,68,73,69,0.23,1.5,7.0
183,T002,2013-08-29,CULEX PIPIENS,35,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,35,1,5.5057004589,7.34585247568,11.9134749222,ORD,1,89,66,78,69,0.0,3.9,4.7
184,T002,2013-08-29,CULEX PIPIENS/RESTUANS,22,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,22,0,5.5057004589,7.34585247568,11.9134749222,ORD,1,89,66,78,69,0.0,3.9,4.7
185,T002,2013-08-29,CULEX RESTUANS,13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,13,0,5.5057004589,7.34585247568,11.9134749222,ORD,1,89,66,78,69,0.0,3.9,4.7
186,T002,2013-09-06,CULEX PIPIENS,37,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,37,0,,7.34585247568,11.9134749222,ORD,1,86,57,72,64,0.0,4.7,6.0
187,T002,2013-09-06,CULEX PIPIENS/RESTUANS,53,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,,7.34585247568,11.9134749222,ORD,1,86,57,72,64,0.0,4.7,6.0
189,T002,2013-09-12,CULEX PIPIENS,32,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,32,1,,7.34585247568,11.9134749222,ORD,1,82,62,72,64,0.0,7.0,9.4
190,T002,2013-09-12,CULEX PIPIENS/RESTUANS,12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,12,0,,7.34585247568,11.9134749222,ORD,1,82,62,72,64,0.0,7.0,9.4
191,T002,2013-09-19,CULEX PIPIENS,23,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,23,0,,7.34585247568,11.9134749222,ORD,1,84,69,77,70,0.84,8.3,10.6
192,T002,2013-09-19,CULEX PIPIENS/RESTUANS,4,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,,7.34585247568,11.9134749222,ORD,1,84,69,77,70,0.84,8.3,10.6
193,T002,2013-09-26,CULEX PIPIENS,8,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,8,0,,7.34585247568,11.9134749222,ORD,1,75,50,63,58,0.0,3.8,4.2
194,T002,2013-09-26,CULEX PIPIENS/RESTUANS,5,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,5,0,,7.34585247568,11.9134749222,ORD,1,75,50,63,58,0.0,3.8,4.2
195,T003,2007-06-26,CULEX RESTUANS,2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,,9.27680481128,12.3050295532,ORD,1,92,70,81,72,0.16,6.1,7.1
196,T003,2007-07-02,CULEX RESTUANS,1,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,,9.27680481128,12.3050295532,ORD,1,79,53,66,58,0.0,5.9,8.1
197,T003,2007-07-11,CULEX PIPIENS/RESTUANS,2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,,9.27680481128,12.3050295532,ORD,1,77,62,70,59,0.0,8.8,10.9
198,T003,2007-07-18,CULEX PIPIENS,1,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,,9.27680481128,12.3050295532,ORD,1,85,69,77,71,1.55,9.1,10.1
199,T003,2007-07-18,CULEX PIPIENS/RESTUANS,1,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,,9.27680481128,12.3050295532,ORD,1,85,69,77,71,1.55,9.1,10.1
200,T003,2007-07-27,CULEX PIPIENS/RESTUANS,2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,,9.27680481128,12.3050295532,ORD,1,83,70,77,70,0.17,3.0,7.9
201,T003,2007-07-27,CULEX RESTUANS,2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,,9.27680481128,12.3050295532,ORD,1,83,70,77,70,0.17,3.0,7.9
202,T003,2007-08-01,CULEX PIPIENS,2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,,9.27680481128,12.3050295532,ORD,1,92,69,81,69,0.0,3.5,4.1
203,T003,2007-08-01,CULEX PIPIENS/RESTUANS,5,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,3,0,,9.27680481128,12.3050295532,ORD,1,92,69,81,69,0.0,3.5,4.1
205,T003,2007-08-01,CULEX RESTUANS,2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,,9.27680481128,12.3050295532,ORD,1,92,69,81,69,0.0,3.5,4.1
207,T003,2007-08-07,CULEX PIPIENS,7,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,7,0,,9.27680481128,12.3050295532,ORD,1,91,72,82,76,1.31,6.2,9.0
208,T003,2007-08-07,CULEX PIPIENS/RESTUANS,3,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,3,0,,9.27680481128,12.3050295532,ORD,1,91,72,82,76,1.31,6.2,9.0
209,T003,2007-08-15,CULEX PIPIENS,55,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,6,0,,9.27680481128,12.3050295532,ORD,1,80,71,76,70,0.23,3.4,5.8
211,T003,2007-08-15,CULEX PIPIENS/RESTUANS,27,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,27,1,,9.27680481128,12.3050295532,ORD,1,80,71,76,70,0.23,3.4,5.8
212,T003,2007-08-15,CULEX RESTUANS,2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,,9.27680481128,12.3050295532,ORD,1,80,71,76,70,0.23,3.4,5.8
213,T003,2007-08-21,CULEX PIPIENS,23,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,23,1,,9.27680481128,12.3050295532,ORD,1,87,69,78,72,0.0,3.8,6.0
214,T003,2007-08-21,CULEX PIPIENS/RESTUANS,6,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,6,0,,9.27680481128,12.3050295532,ORD,1,87,69,78,72,0.0,3.8,6.0
215,T003,2007-08-24,CULEX PIPIENS,19,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,19,1,,9.27680481128,12.3050295532,ORD,1,80,69,75,69,0.24,5.8,7.1
216,T003,2007-08-24,CULEX PIPIENS/RESTUANS,12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,12,0,,9.27680481128,12.3050295532,ORD,1,80,69,75,69,0.24,5.8,7.1
217,T003,2007-08-24,CULEX RESTUANS,1,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,,9.27680481128,12.3050295532,ORD,1,80,69,75,69,0.24,5.8,7.1
218,T003,2007-09-04,CULEX PIPIENS/RESTUANS,2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,,9.27680481128,12.3050295532,ORD,1,89,63,76,66,0.0,2.8,4.3
219,T003,2007-09-12,CULEX PIPIENS/RESTUANS,2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,,9.27680481128,12.3050295532,ORD,1,67,46,57,49,0.0,1.8,5.6
220,T003,2007-09-18,CULEX PIPIENS/RESTUANS,4,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,4,0,,9.27680481128,12.3050295532,ORD,1,88,63,76,65,0.0,12.9,13.1
